sujeto,grupo,canal,condicion,var_baseline,var_senal,snr,metodo
co2a0000430,alcoholic,P8,S2 nomatch,0.026738198781650544,8.824680782974733,330.0402115729198,homogeneo
co2a0000430,alcoholic,PO8,S1 obj,0.010151720895105553,4.191681724746657,412.90356266271976,homogeneo
co2a0000430,alcoholic,PO8,S2 match,0.954469485811081,11.969990554206314,12.540988195169547,homogeneo
co2a0000430,alcoholic,PO8,S2 nomatch,0.7605697220138323,12.244464559701385,16.099069165257536,homogeneo
co2a0000430,alcoholic,T8,S1 obj,0.07532625944304958,0.8129938879333105,10.792967737206897,homogeneo
co2a0000430,alcoholic,T8,S2 match,0.18007503665251443,14.199546000432528,78.85349498960802,homogeneo
co2a0000430,alcoholic,T8,S2 nomatch,0.2845741708285751,3.0408739432595406,10.68569903728661,homogeneo
co2a0000430,alcoholic,TP8,S1 obj,0.01671963221155982,1.19375944991829,71.3986668374759,homogeneo
co2a0000430,alcoholic,TP8,S2 match,0.26160273681116075,10.155063864157862,38.818645354954164,homogeneo
co2a0000430,alcoholic,TP8,S2 nomatch,0.10618450837214607,4.0851058831709155,38.4717690536721,homogeneo
co2a0000432,alcoholic,P8,S1 obj,0.005795792796122434,3.3526331404004406,578.4597997781178,homogeneo
co2a0000432,alcoholic,P8,S2 match,0.21390251702938004,4.032261633048759,18.850931204773612,homogeneo
co2a0000432,alcoholic,P8,S2 nomatch,0.029670621316450176,6.593407904402816,222.22008208325778,homogeneo
co2a0000432,alcoholic,PO8,S1 obj,0.026829858834291502,4.358947469913669,162.46628418120696,homogeneo
co2a0000432,alcoholic,PO8,S2 match,0.3367242222821158,4.562303644450755,13.54908064982728,homogeneo
co2a0000432,alcoholic,PO8,S2 nomatch,0.03012617108625403,7.0504423484642675,234.03048227662904,homogeneo
co2a0000432,alcoholic,T8,S1 obj,0.01799852158649058,0.7650248815341361,42.504873406288674,homogeneo
co2a0000432,alcoholic,T8,S2 match,0.0025418082998560957,1.6797730154345472,660.8574751800312,homogeneo
co2a0000432,alcoholic,T8,S2 nomatch,0.03677724948000573,2.1731398006183746,59.089242163142764,homogeneo
co2a0000432,alcoholic,TP8,S1 obj,0.00424045570524118,1.55927376917212,367.7137264386151,homogeneo
co2a0000432,alcoholic,TP8,S2 match,0.054125306076931314,2.4676350633172297,45.59115212780215,homogeneo
co2a0000432,alcoholic,TP8,S2 nomatch,0.023773883237083175,4.010404384973365,168.68949615760803,homogeneo
co2a0000433,alcoholic,P8,S1 obj,0.040493518173558125,7.993474111419176,197.40132426030686,homogeneo
co2a0000433,alcoholic,P8,S2 match,0.1455465630506749,5.1746742730546185,35.55339380465448,homogeneo
co2a0000433,alcoholic,P8,S2 nomatch,0.09009488053295496,4.652253085223278,51.6372634904774,homogeneo
co2a0000433,alcoholic,PO8,S1 obj,0.07235544575225769,9.44487063604489,130.53434386105187,homogeneo
co2a0000433,alcoholic,PO8,S2 match,0.532575640168797,10.451820643922014,19.625044511253584,homogeneo
co2a0000433,alcoholic,PO8,S2 nomatch,0.15608671237370042,8.540430361533103,54.715934698436946,homogeneo
co2a0000433,alcoholic,T8,S1 obj,0.5067471095531005,4.987525034119788,9.842236768786462,homogeneo
co2a0000433,alcoholic,T8,S2 match,2.7096662613632136,15.5726468420891,5.747071904808902,homogeneo
co2a0000433,alcoholic,T8,S2 nomatch,5.121208581286686,11.228332666346914,2.192516178188125,homogeneo
co2a0000433,alcoholic,TP8,S1 obj,0.007618706136079731,3.2239242709989253,423.15902640363845,homogeneo
co2a0000433,alcoholic,TP8,S2 match,0.21667947415425415,3.9696706893631823,18.320474077471562,homogeneo
co2a0000433,alcoholic,TP8,S2 nomatch,0.09415666441555064,3.1107304721110616,33.03781512885988,homogeneo
co2a0000434,alcoholic,P8,S1 obj,0.0012462699576898113,2.4000309686001744,1925.771341747714,homogeneo
co2a0000434,alcoholic,P8,S2 match,0.2885430345568029,2.971922788800206,10.29975578292863,homogeneo
co2a0000434,alcoholic,P8,S2 nomatch,0.007443443920711705,2.349973072653974,315.7104557629664,homogeneo
co2a0000434,alcoholic,PO8,S1 obj,0.004156405230984313,2.2914454335895744,551.3046265334716,homogeneo
co2a0000434,alcoholic,PO8,S2 match,0.11586064935282277,4.969043242152964,42.88810109307315,homogeneo
co2a0000434,alcoholic,PO8,S2 nomatch,0.022792722261905093,2.8842255243372508,126.54151141734562,homogeneo
co2a0000434,alcoholic,T8,S1 obj,0.024593317140040687,2.1880752994557833,88.97032014820606,homogeneo
co2a0000434,alcoholic,T8,S2 match,0.20657688636519253,2.5943141862950645,12.558588871887446,homogeneo
co2a0000434,alcoholic,T8,S2 nomatch,0.06951539740562938,3.0353238225226056,43.66405049533392,homogeneo
co2a0000434,alcoholic,TP8,S1 obj,0.012095362812444355,2.2440619268442203,185.53076593414872,homogeneo
co2a0000434,alcoholic,TP8,S2 match,0.13419054558541837,1.9889710641221023,14.821991038526868,homogeneo
co2a0000434,alcoholic,TP8,S2 nomatch,0.015259475457036768,1.465247864681472,96.0221646416939,homogeneo
co2a0000435,alcoholic,P8,S1 obj,0.26829351676676555,4.483276823461063,16.71034349800741,homogeneo
co2a0000435,alcoholic,P8,S2 match,1.3705450682340963,6.5513212331423585,4.780084497026812,homogeneo
co2a0000435,alcoholic,P8,S2 nomatch,0.6566521152728365,7.202042913488113,10.96782108208955,homogeneo
co2a0000435,alcoholic,PO8,S1 obj,0.29871272117665176,8.455991307737754,28.308105776108135,homogeneo
co2a0000435,alcoholic,PO8,S2 match,1.9786335452016282,13.358500160387022,6.7513765713629175,homogeneo
co2a0000435,alcoholic,PO8,S2 nomatch,1.3966597120566913,11.919319767218575,8.534161660370685,homogeneo
co2a0000435,alcoholic,T8,S1 obj,0.3556552435534265,2.4110346288940665,6.779134210998582,homogeneo
co2a0000435,alcoholic,T8,S2 match,1.1807798028548675,7.578632952260637,6.418328746763079,homogeneo
co2a0000435,alcoholic,T8,S2 nomatch,0.05384130536786501,3.1078828504043625,57.723021928426185,homogeneo
co2a0000435,alcoholic,TP8,S1 obj,0.08431820555020873,2.8479368187520926,33.7760605810834,homogeneo
co2a0000435,alcoholic,TP8,S2 match,1.7795496022359958,4.926985737536463,2.7686700788478884,homogeneo
co2a0000435,alcoholic,TP8,S2 nomatch,0.4797259791077567,3.124419447524798,6.512925260657995,homogeneo
co2a0000436,alcoholic,P8,S1 obj,0.040300549045696334,32.123197521340984,797.0908159319829,homogeneo
co2a0000436,alcoholic,P8,S2 match,0.3322317012041519,18.816723500582274,56.63735107872699,homogeneo
co2a0000436,alcoholic,P8,S2 nomatch,0.17826929781642895,35.787743155505474,200.75101878932372,homogeneo
co2a0000436,alcoholic,PO8,S1 obj,0.022162827849962364,35.28329826376452,1592.0034439027797,homogeneo
co2a0000436,alcoholic,PO8,S2 match,0.3685876719489719,25.05015117758378,67.96253126190226,homogeneo
co2a0000436,alcoholic,PO8,S2 nomatch,0.4937311971899557,43.043547808831796,87.18012565098542,homogeneo
co2a0000436,alcoholic,T8,S1 obj,0.06389984311812473,10.333324062991677,161.71125872546475,homogeneo
co2a0000436,alcoholic,T8,S2 match,0.2348050703501685,3.9825635803720183,16.96114813207721,homogeneo
co2a0000436,alcoholic,T8,S2 nomatch,0.6561105964448021,10.330357935015002,15.74484239546051,homogeneo
co2a0000436,alcoholic,TP8,S1 obj,0.04617600095012971,19.801006930055145,428.8159763215598,homogeneo
co2a0000436,alcoholic,TP8,S2 match,0.22113895690235014,10.254117864656482,46.3695678422887,homogeneo
co2a0000436,alcoholic,TP8,S2 nomatch,0.22503935231849342,21.81010196818657,96.91683584886609,homogeneo
co2a0000437,alcoholic,P8,S1 obj,0.17035724234475597,9.883559469429336,58.0166674066474,homogeneo
co2a0000437,alcoholic,P8,S2 match,0.011112106946924074,7.113323255199665,640.1417201234456,homogeneo
co2a0000437,alcoholic,P8,S2 nomatch,0.11067177300117466,6.045275368548558,54.6234618332571,homogeneo
co2a0000437,alcoholic,PO8,S1 obj,0.18772552414079138,14.186263464839284,75.5691775520083,homogeneo
co2a0000437,alcoholic,PO8,S2 match,0.020290141368840293,10.844603829175076,534.4765042312227,homogeneo
co2a0000437,alcoholic,PO8,S2 nomatch,0.052625442025519394,8.137745247739701,154.63519040454815,homogeneo
co2a0000437,alcoholic,T8,S1 obj,0.3647115723816157,1.7266070876192603,4.734171379164866,homogeneo
co2a0000437,alcoholic,T8,S2 match,0.003729734263970034,1.6563741019340998,444.0997627994571,homogeneo
co2a0000437,alcoholic,T8,S2 nomatch,0.1689708859314273,1.6537301941770428,9.787071808620146,homogeneo
co2a0000437,alcoholic,TP8,S1 obj,0.13354204731644767,4.743094894492867,35.51761403847134,homogeneo
co2a0000437,alcoholic,TP8,S2 match,0.015150298354279295,3.575523944534551,236.0035334567931,homogeneo
co2a0000437,alcoholic,TP8,S2 nomatch,0.10745919443850875,3.018390627669226,28.088714450548355,homogeneo
co2a0000438,alcoholic,P8,S1 obj,0.005265126547231531,2.911041015003055,552.8909873085038,homogeneo
co2a0000438,alcoholic,P8,S2 match,0.17761183707192243,5.623250321574832,31.660335337321825,homogeneo
co2a0000438,alcoholic,P8,S2 nomatch,0.19880134641104444,3.7853500479040254,19.040867258903685,homogeneo
co2a0000438,alcoholic,PO8,S1 obj,0.03416765102688835,3.2698337659663568,95.6996945266489,homogeneo
co2a0000438,alcoholic,PO8,S2 match,0.11680833119062932,4.871457180023674,41.70470659386045,homogeneo
co2a0000438,alcoholic,PO8,S2 nomatch,0.1022772885315303,3.8351517294005486,37.49758900010571,homogeneo
co2a0000438,alcoholic,T8,S1 obj,0.03715777353417971,0.9202552361869791,24.766156544349435,homogeneo
co2a0000438,alcoholic,T8,S2 match,0.35877488820809883,6.854803540587363,19.106140830601827,homogeneo
co2a0000438,alcoholic,T8,S2 nomatch,0.008022692316914739,1.8635785257888906,232.2884204171451,homogeneo
co2a0000438,alcoholic,TP8,S1 obj,0.06147943258658487,1.7212429128419393,27.997052679655397,homogeneo
co2a0000438,alcoholic,TP8,S2 match,0.8643126665816231,6.183922017597369,7.15472797830781,homogeneo
co2a0000438,alcoholic,TP8,S2 nomatch,0.029953294629406827,2.6296173624575663,87.79058848090533,homogeneo
co2a0000439,alcoholic,P8,S1 obj,0.4032220050446221,15.254784229803853,37.83222155277885,homogeneo
co2a0000439,alcoholic,P8,S2 match,0.5789792438523248,28.10371945794298,48.54011565414796,homogeneo
co2a0000439,alcoholic,P8,S2 nomatch,0.06866407997195458,25.07998958838294,365.2563261406358,homogeneo
co2a0000439,alcoholic,PO8,S1 obj,1.128500571284743,22.29072401894507,19.752514607562997,homogeneo
co2a0000439,alcoholic,PO8,S2 match,0.22368616551862583,37.831531787720174,169.1277227628547,homogeneo
co2a0000439,alcoholic,PO8,S2 nomatch,0.006793624138593378,38.41153702934544,5654.056840020967,homogeneo
co2a0000439,alcoholic,T8,S1 obj,0.07200063583564062,3.8237582338684923,53.107284255060925,homogeneo
co2a0000439,alcoholic,T8,S2 match,0.19664443075738222,5.686010276714313,28.91518592626532,homogeneo
co2a0000439,alcoholic,T8,S2 nomatch,0.13071218668612294,3.2617085291706265,24.95336212990541,homogeneo
co2a0000439,alcoholic,TP8,S1 obj,0.3652587173730428,6.099147402016844,16.698156982760572,homogeneo
co2a0000439,alcoholic,TP8,S2 match,1.1132916718468189,12.673625847269776,11.38392226203016,homogeneo
co2a0000439,alcoholic,TP8,S2 nomatch,0.3816958395772206,8.781276286409728,23.005952320926973,homogeneo
co2a0000440,alcoholic,P8,S1 obj,0.2522882954066973,6.28727321794401,24.920986555514645,homogeneo
co2a0000440,alcoholic,P8,S2 match,1.3800008979079539,10.263955725086706,7.437644236787528,homogeneo
co2a0000440,alcoholic,P8,S2 nomatch,3.338949756520486,13.362095212615682,4.0018856787292,homogeneo
co2a0000440,alcoholic,PO8,S1 obj,0.11780637930130942,8.239562379378134,69.94156367631061,homogeneo
co2a0000440,alcoholic,PO8,S2 match,3.072044033630266,11.501163435964463,3.7438146426480157,homogeneo
co2a0000440,alcoholic,PO8,S2 nomatch,3.3159530968715134,15.744111942932028,4.747989939238299,homogeneo
co2a0000440,alcoholic,T8,S1 obj,0.3388848689874661,2.0629233402648435,6.087386983161949,homogeneo
co2a0000440,alcoholic,T8,S2 match,0.16733472884976575,7.4814693606562646,44.70960339245046,homogeneo
co2a0000440,alcoholic,T8,S2 nomatch,1.308584454899206,4.2337334850267565,3.2353536442956297,homogeneo
co2a0000440,alcoholic,TP8,S1 obj,0.5951058168024791,3.7527687304665656,6.306052847257151,homogeneo
co2a0000440,alcoholic,TP8,S2 match,0.8104933460704107,7.997464885248158,9.867403506793735,homogeneo
co2a0000440,alcoholic,TP8,S2 nomatch,2.8747264967553217,9.499433565342704,3.30446516427376,homogeneo
co2a0000443,alcoholic,P8,S1 obj,0.09499687394591629,4.5356395690068085,47.745145504356735,homogeneo
co2a0000443,alcoholic,P8,S2 match,0.4300821378548134,7.372336780475696,17.141694880070652,homogeneo
co2a0000443,alcoholic,P8,S2 nomatch,0.015648890617103988,7.0544615410657325,450.7962713571094,homogeneo
co2a0000443,alcoholic,PO8,S1 obj,0.13150950875363368,6.374122706847593,48.468911238872465,homogeneo
co2a0000443,alcoholic,PO8,S2 match,0.4093736601174814,9.320629976235267,22.768025606631475,homogeneo
co2a0000443,alcoholic,PO8,S2 nomatch,0.3659299040199615,6.04002139594861,16.505951903890114,homogeneo
co2a0000443,alcoholic,T8,S1 obj,4.046124572047192,1.9908152230879401,0.49203013590870737,homogeneo
co2a0000443,alcoholic,T8,S2 match,3.3804749882208323,2.806127953592774,0.8300987178933866,homogeneo
co2a0000443,alcoholic,T8,S2 nomatch,0.5012122175325663,6.335322999999398,12.640001138016473,homogeneo
co2a0000443,alcoholic,TP8,S1 obj,0.4002750780343571,2.16134157835919,5.39964063956456,homogeneo
co2a0000443,alcoholic,TP8,S2 match,0.876963356003838,3.240617608353815,3.6952714000739078,homogeneo
co2a0000443,alcoholic,TP8,S2 nomatch,0.15065958654757128,5.357611526564906,35.56103962141979,homogeneo
co2a0000444,alcoholic,P8,S1 obj,0.3424935882161555,3.7781407977554835,11.031274534024307,homogeneo
co2a0000444,alcoholic,P8,S2 match,0.11940234093597375,7.118234342125534,59.61553422091191,homogeneo
co2a0000444,alcoholic,P8,S2 nomatch,0.2447699061472332,2.999448353631301,12.254154936134519,homogeneo
co2a0000444,alcoholic,PO8,S1 obj,0.45185860043953524,8.644700013984966,19.13142741020317,homogeneo
co2a0000444,alcoholic,PO8,S2 match,0.04805484567689159,8.921900631116825,185.66079040406015,homogeneo
co2a0000444,alcoholic,PO8,S2 nomatch,0.2274296863919109,5.29213974255461,23.269344589584932,homogeneo
co2a0000444,alcoholic,T8,S1 obj,0.6952634719788532,0.8397100671428135,1.207758067244404,homogeneo
co2a0000444,alcoholic,T8,S2 match,2.726013014283184,13.48807786700539,4.9479139667835135,homogeneo
co2a0000444,alcoholic,T8,S2 nomatch,4.769071269700589,12.031959415058429,2.522914574898734,homogeneo
co2a0000444,alcoholic,TP8,S1 obj,0.14362805814876708,1.0489010860276686,7.302898190973505,homogeneo
co2a0000444,alcoholic,TP8,S2 match,0.011956484985328248,6.328209077140188,529.2700224945297,homogeneo
co2a0000444,alcoholic,TP8,S2 nomatch,0.24843050623701016,3.1446676208412305,12.658137957667417,homogeneo
co2a0000445,alcoholic,P8,S1 obj,0.0620619866509611,6.978876636356678,112.45010050364868,homogeneo
co2a0000445,alcoholic,P8,S2 match,1.3049815797226496,4.684134670165597,3.5894258914835606,homogeneo
co2a0000445,alcoholic,P8,S2 nomatch,1.3867477900635061,5.507450532172857,3.9714867920724384,homogeneo
co2a0000445,alcoholic,PO8,S1 obj,0.08960058424467292,18.302877919722654,204.27185909572714,homogeneo
co2a0000445,alcoholic,PO8,S2 match,1.9612684056947078,17.482654963969754,8.913953293290911,homogeneo
co2a0000445,alcoholic,PO8,S2 nomatch,2.6730967291741345,11.15020407269669,4.17126845841512,homogeneo
co2a0000445,alcoholic,T8,S1 obj,0.0014204259965619245,2.7779136077669384,1955.6904861574978,homogeneo
co2a0000445,alcoholic,T8,S2 match,0.47509992717465394,0.8639752251563909,1.8185126448962399,homogeneo
co2a0000445,alcoholic,T8,S2 nomatch,0.3530590954019844,1.5766397344295013,4.465653922990932,homogeneo
co2a0000445,alcoholic,TP8,S1 obj,0.020757850263153955,4.099251767690135,197.47959040664617,homogeneo
co2a0000445,alcoholic,TP8,S2 match,0.7759630348526352,1.6914579052538774,2.1798176321312854,homogeneo
co2a0000445,alcoholic,TP8,S2 nomatch,0.6954781806593496,2.628795707550041,3.7798392252332134,homogeneo
co2a0000447,alcoholic,P8,S1 obj,0.24797142029977717,8.137224812117028,32.81517201570966,homogeneo
co2a0000447,alcoholic,P8,S2 match,0.3021451609993357,8.755865888953954,28.97900419783061,homogeneo
co2a0000447,alcoholic,P8,S2 nomatch,0.6349638207232697,9.137817747638247,14.391084104964612,homogeneo
co2a0000447,alcoholic,PO8,S1 obj,0.21001184904762946,19.353645285879306,92.15501588907973,homogeneo
co2a0000447,alcoholic,PO8,S2 match,0.20062479283604423,18.47274077065328,92.07606153517469,homogeneo
co2a0000447,alcoholic,PO8,S2 nomatch,1.9288316742199894,17.783611964184004,9.219887977718749,homogeneo
co2a0000447,alcoholic,T8,S1 obj,0.07175017871517546,0.6860692394737319,9.561916802983871,homogeneo
co2a0000447,alcoholic,T8,S2 match,0.1645818499980339,7.138611005670525,43.37422993942408,homogeneo
co2a0000447,alcoholic,T8,S2 nomatch,0.28540463589765347,1.965579690518844,6.886992863086162,homogeneo
co2a0000447,alcoholic,TP8,S1 obj,0.12354046805366735,1.8933961153886691,15.326120624426943,homogeneo
co2a0000447,alcoholic,TP8,S2 match,0.2768380037672907,5.051287698244255,18.246366573609432,homogeneo
co2a0000447,alcoholic,TP8,S2 nomatch,0.059613815511138875,3.100756872945686,52.01406496731128,homogeneo
co2c0000337,control,P8,S1 obj,0.2683993545921949,6.353888787186058,23.67326403165215,homogeneo
co2c0000337,control,P8,S2 match,0.2005619145752699,15.281702132381069,76.19443683883424,homogeneo
co2c0000337,control,P8,S2 nomatch,0.5647928318887091,11.7853739241322,20.86672007631725,homogeneo
co2c0000337,control,PO8,S1 obj,0.6482454719105949,8.459919396070692,13.050487450589507,homogeneo
co2c0000337,control,PO8,S2 match,0.19203328211522905,21.09110006475707,109.83044101751807,homogeneo
co2c0000337,control,PO8,S2 nomatch,0.9055217178891877,13.82175181988849,15.263854578891408,homogeneo
co2c0000337,control,T8,S1 obj,0.3707515176623213,3.5774403665589043,9.649159062424175,homogeneo
co2c0000337,control,T8,S2 match,0.16272542599302733,9.968539676850153,61.2598775883819,homogeneo
co2c0000337,control,T8,S2 nomatch,1.633551985102123,7.882685192201906,4.825487810667448,homogeneo
co2c0000337,control,TP8,S1 obj,0.32503896303857427,4.918711326972578,15.132682189823642,homogeneo
co2c0000337,control,TP8,S2 match,0.2814565051931797,12.847733551289556,45.647314289188024,homogeneo
co2c0000337,control,TP8,S2 nomatch,0.8142839232669512,10.914145511899816,13.403366074220983,homogeneo
co2c0000338,control,P8,S1 obj,1.3637780893794065,42.237069586741164,30.970632183980413,homogeneo
co2c0000338,control,P8,S2 match,0.2427486990696385,13.905490455475164,57.28348085394282,homogeneo
co2c0000338,control,P8,S2 nomatch,0.02894375538639899,13.813292322401656,477.2460289963853,homogeneo
co2c0000338,control,PO8,S1 obj,0.39772602910905114,52.90555529872322,133.02009782270807,homogeneo
co2c0000338,control,PO8,S2 match,3.6279899149739734,17.429626701836213,4.8042103507228875,homogeneo
co2c0000338,control,PO8,S2 nomatch,0.29362416248119055,18.274740871362557,62.238545755011664,homogeneo
co2c0000338,control,T8,S1 obj,0.2447304966786874,7.462513211986913,30.49278007139677,homogeneo
co2c0000338,control,T8,S2 match,0.12577596984141773,7.605739275994197,60.4705277612548,homogeneo
co2c0000338,control,T8,S2 nomatch,0.47230336148035434,6.178456187842826,13.081541847336231,homogeneo
co2c0000338,control,TP8,S1 obj,0.849622328042394,23.388642717342652,27.52828162041384,homogeneo
co2c0000338,control,TP8,S2 match,0.272268036252958,8.033961965440632,29.50754732728326,homogeneo
co2c0000338,control,TP8,S2 nomatch,0.06373112631733256,9.505279295190633,149.14657631910612,homogeneo
co2c0000339,control,P8,S1 obj,0.04548453389220773,1.468363309345396,32.28269443906407,homogeneo
co2c0000339,control,P8,S2 match,0.2512562731366253,38.90364954010737,154.83653026626237,homogeneo
co2c0000339,control,P8,S2 nomatch,0.3217440879086893,22.69287040188987,70.53080772794212,homogeneo
co2c0000339,control,PO8,S1 obj,0.03836082564648313,1.2184983811777401,31.7641333480905,homogeneo
co2c0000339,control,PO8,S2 match,0.18333367946187515,40.94972209052554,223.36169879272603,homogeneo
co2c0000339,control,PO8,S2 nomatch,0.08343368433312344,35.976808346556254,431.2024410058726,homogeneo
co2c0000339,control,T8,S1 obj,0.011358300661175501,0.6810316529646421,59.95893868987971,homogeneo
co2c0000339,control,T8,S2 match,0.19320926212014009,20.572578208061323,106.47821943064521,homogeneo
co2c0000339,control,T8,S2 nomatch,0.41435405168450495,18.351906964883476,44.290400661646906,homogeneo
co2c0000339,control,TP8,S1 obj,0.01580543134166976,1.1278886775233943,71.36082863805214,homogeneo
co2c0000339,control,TP8,S2 match,0.3608735383480212,27.23640089365366,75.47353296762721,homogeneo
co2c0000339,control,TP8,S2 nomatch,0.3349812670572701,21.444386155807905,64.01667276558979,homogeneo
co2c0000340,control,P8,S1 obj,0.1347286869207228,35.336829216479764,262.28140438474475,homogeneo
co2c0000340,control,P8,S2 match,0.4663276906233476,34.798394597759355,74.62219228552306,homogeneo
co2c0000340,control,P8,S2 nomatch,1.8740109852794358,37.97322610235783,20.263075510571568,homogeneo
co2c0000340,control,PO8,S1 obj,1.2905576147937137,41.66691261943185,32.28597634216587,homogeneo
co2c0000340,control,PO8,S2 match,0.06696257661912115,31.31371308200136,467.63005044013994,homogeneo
co2c0000340,control,PO8,S2 nomatch,0.08437099522641303,45.17485518778793,535.4311048075152,homogeneo
co2c0000340,control,T8,S1 obj,0.041755812779049786,6.298861743457288,150.84993739165404,homogeneo
co2c0000340,control,T8,S2 match,0.645065943413811,16.30585811951553,25.277815835729673,homogeneo
co2c0000340,control,T8,S2 nomatch,0.7639421848823125,4.820679778895495,6.310267811219425,homogeneo
co2c0000340,control,TP8,S1 obj,0.07599893985763947,12.859107617769634,169.20114467198093,homogeneo
co2c0000340,control,TP8,S2 match,0.685509291542666,23.022689063735115,33.58479505350685,homogeneo
co2c0000340,control,TP8,S2 nomatch,0.7852262006349154,8.740559839194797,11.13126361821267,homogeneo
co2c0000341,control,P8,S1 obj,0.43048094658234903,27.950322850208725,64.9281299720938,homogeneo
co2c0000341,control,P8,S2 match,0.04228076030262259,10.933442561192814,258.5914369310581,homogeneo
co2c0000341,control,P8,S2 nomatch,0.00692170485256408,16.602544553632917,2398.620702164534,homogeneo
co2c0000341,control,PO8,S1 obj,0.30724000566224063,31.81058086776389,103.53658469442401,homogeneo
co2c0000341,control,PO8,S2 match,0.05017566972237559,11.859930984101368,236.3681650832553,homogeneo
co2c0000341,control,PO8,S2 nomatch,0.8352715069153395,20.63313367903596,24.702307582877086,homogeneo
co2c0000341,control,T8,S1 obj,0.37556213278625483,8.415807732475809,22.408563051977158,homogeneo
co2c0000341,control,T8,S2 match,0.218026687542759,3.9685704672738904,18.202223369997224,homogeneo
co2c0000341,control,T8,S2 nomatch,0.06510971765738897,3.7618233521971924,57.77668046407635,homogeneo
co2c0000341,control,TP8,S1 obj,0.49013135355727366,14.811353148649696,30.219150521899707,homogeneo
co2c0000341,control,TP8,S2 match,0.11671485509045039,5.899230815769924,50.543958703441845,homogeneo
co2c0000341,control,TP8,S2 nomatch,0.026599983847476562,8.945601537078947,336.301013879284,homogeneo
co2c0000342,control,P8,S1 obj,0.1231130658286924,22.896717512451634,185.9812145715844,homogeneo
co2c0000342,control,P8,S2 match,0.0422325609307933,12.15512738537715,287.814120609352,homogeneo
co2c0000342,control,P8,S2 nomatch,0.8509898192206873,6.933850356388209,8.147982737017978,homogeneo
co2c0000342,control,PO8,S1 obj,0.09624988008893702,32.11867434573939,333.70092841737596,homogeneo
co2c0000342,control,PO8,S2 match,0.07222802760359366,8.683633356440698,120.22525942558964,homogeneo
co2c0000342,control,PO8,S2 nomatch,0.3918227561657536,6.435908236869286,16.42556011766374,homogeneo
co2c0000342,control,T8,S1 obj,0.040180829669368645,10.866285178343235,270.434564635857,homogeneo
co2c0000342,control,T8,S2 match,0.04798427760813105,10.634474399897865,221.62414294835247,homogeneo
co2c0000342,control,T8,S2 nomatch,0.21126600395389805,8.379180058814166,39.66175296543523,homogeneo
co2c0000342,control,TP8,S1 obj,0.06497203685916586,15.497218104874172,238.52135247762234,homogeneo
co2c0000342,control,TP8,S2 match,0.03826264072395054,9.573915809864298,250.2157621303826,homogeneo
co2c0000342,control,TP8,S2 nomatch,0.32474997092266245,5.957711057430632,18.345532227466865,homogeneo
co2c0000344,control,P8,S1 obj,0.15917278309600688,4.009891450368363,25.19206721383863,homogeneo
co2c0000344,control,P8,S2 match,0.10347467039784082,61.9191758281127,598.3993530981545,homogeneo
co2c0000344,control,P8,S2 nomatch,0.3324663794883245,18.82550130573397,56.623774514304166,homogeneo
co2c0000344,control,PO8,S1 obj,0.1634809039844979,6.875547507665124,42.057190412386625,homogeneo
co2c0000344,control,PO8,S2 match,0.11102967288536236,65.64571795992272,591.2448109948197,homogeneo
co2c0000344,control,PO8,S2 nomatch,0.33272654496761406,21.26848149499826,63.921805508690106,homogeneo
co2c0000344,control,T8,S1 obj,0.0064870550261840925,3.629713917637843,559.5318527416538,homogeneo
co2c0000344,control,T8,S2 match,0.2555176097290173,56.114343938273926,219.61047615381406,homogeneo
co2c0000344,control,T8,S2 nomatch,1.5740975013044596,26.960969234009966,17.12789024292798,homogeneo
co2c0000344,control,TP8,S1 obj,0.11955470421862516,2.590911207157414,21.671344712789494,homogeneo
co2c0000344,control,TP8,S2 match,0.19699889538791573,58.38605566690056,296.3775789297246,homogeneo
co2c0000344,control,TP8,S2 nomatch,0.40963083806750605,22.524758637925927,54.98794657206425,homogeneo
co2c0000345,control,P8,S1 obj,0.053659695551995845,93.01073363769068,1733.344415783425,homogeneo
co2c0000345,control,P8,S2 match,1.220582531088321,13.115838275240378,10.7455562743027,homogeneo
co2c0000345,control,P8,S2 nomatch,1.1127364755475868,23.877461736031623,21.458325722881806,homogeneo
co2c0000345,control,PO8,S1 obj,0.06534666410853793,101.16998455043607,1548.2042722547733,homogeneo
co2c0000345,control,PO8,S2 match,1.8772876420394582,16.429491887519173,8.751717914506916,homogeneo
co2c0000345,control,PO8,S2 nomatch,0.6603891572745442,23.677976922775578,35.85458159321642,homogeneo
co2c0000345,control,T8,S1 obj,0.038942694148654575,9.791155682255518,251.42471255019194,homogeneo
co2c0000345,control,T8,S2 match,0.21484350734605875,18.289745586486926,85.13054833454545,homogeneo
co2c0000345,control,T8,S2 nomatch,1.5987333701582165,13.975964361096555,8.74189819388923,homogeneo
co2c0000345,control,TP8,S1 obj,0.03464718183675112,42.46429799405769,1225.6205481340119,homogeneo
co2c0000345,control,TP8,S2 match,1.0898671770490986,8.822955966372206,8.095441492477143,homogeneo
co2c0000345,control,TP8,S2 nomatch,1.4555051061290534,12.248846891760117,8.415530004107085,homogeneo
co2c0000346,control,P8,S1 obj,0.3793274829586189,8.178442127923754,21.560373279929063,homogeneo
co2c0000346,control,P8,S2 match,0.04697483524201781,38.4891003333069,819.3557281256703,homogeneo
co2c0000346,control,P8,S2 nomatch,0.052516222197184735,45.85888890396331,873.2328218845432,homogeneo
